rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
950	WP_RANKLRANK_RECEPTOR_ACTIVATOR_OF_NFKB_LIGAND_SIGNALING_PATHWAY	MSIGDB:M39667	MSIGDB	55	1.812091e-08	True	-5.118	1.0000	-0.977	0.9122	False	TNFRSF11B;MAP2K1;STAT1;PAPSS2	0.0647;0.0418;0.0131;0.0000	NFKB1;AKT1		local:n=55;max=5.51;p75=-0.06;p50=-0.25;p25=-0.34	global:n=55;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
951	REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA	MSIGDB:M27568	MSIGDB	37	1.810790e-08	True	-4.948	1.0000	-0.703	0.8786	False	NBN;BRCA1;RAD50;ATM;BRIP1;BLM;MRE11;ERCC4;TOP3A	0.1037;0.0889;0.0857;0.0826;0.0339;0.0203;0.0156;0.0139;0.0040	RAD51		local:n=37;max=5.86;p75=-0.03;p50=-0.24;p25=-0.31	global:n=37;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
952	PID_RAC1_PATHWAY	MSIGDB:M278	MSIGDB	53	1.810621e-08	True	-4.984	1.0000	-0.659	0.8712	False	CTNNB1;ARPC1B;NCF2;CYBA	1.0000;0.1253;0.0509;0.0224	CTNNB1		local:n=53;max=6.55;p75=0.18;p50=-0.33;p25=-0.49	global:n=53;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
953	PID_IL8_CXCR2_PATHWAY	MSIGDB:M210	MSIGDB	34	1.810019e-08	True	-3.938	1.0000	-0.704	0.8712	False	PLCB3;DOCK2;GNAI2	0.0637;0.0446;0.0386	AKT1;FGR		local:n=34;max=5.22;p75=-0.04;p50=-0.26;p25=-0.36	global:n=34;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
954	WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY	MSIGDB:M39784	MSIGDB	25	1.809869e-08	True	-3.420	1.0000	-0.379	0.8649	False	SMPD1;GDF1;CERS1	0.3895;0.0000;0.0000	SPHK1;SPHK2		local:n=25;max=2.42;p75=0.39;p50=-0.10;p25=-0.92	global:n=25;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
955	REACTOME_SEROTONIN_RECEPTORS	MSIGDB:M6034	MSIGDB	12	1.804955e-08	True	-2.271	1.0000	-0.159	0.8649	False	HTR1A	0.4239	HTR2A		local:n=12;max=2.05;p75=0.66;p50=-0.67;p25=-0.67	global:n=12;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
956	PID_PS1_PATHWAY	MSIGDB:M70	MSIGDB	44	1.799743e-08	True	-4.547	1.0000	-0.650	0.8649	False	CTNNB1;APC;DVL1;CREBBP	0.6035;0.0444;0.0412;0.0029	GSK3B;CTNNB1		local:n=44;max=5.48;p75=-0.13;p50=-0.27;p25=-0.33	global:n=44;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
957	REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	MSIGDB:M796	MSIGDB	27	1.797677e-08	True	-3.826	1.0000	-0.459	0.8649	False	EXOSC3;PARN;EXOSC8;EXOSC9	0.0186;0.0055;0.0000;0.0000	ATF4;CCL2		local:n=27;max=4.02;p75=-0.27;p50=-0.30;p25=-0.30	global:n=27;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
958	WP_IL7_SIGNALING_PATHWAY	MSIGDB:M39499	MSIGDB	24	1.797641e-08	True	-3.357	1.0000	-0.677	0.8649	False	JAK3;MAP2K1;STAT1	0.0742;0.0338;0.0074	GSK3B;AKT1		local:n=24;max=3.72;p75=-0.18;p50=-0.33;p25=-0.39	global:n=24;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
959	REACTOME_RHOB_GTPASE_CYCLE	MSIGDB:M41806	MSIGDB	68	1.794537e-08	True	-5.862	1.0000	-0.624	0.8885	False	DLC1;ARHGEF12;ARHGEF10L;MCF2;MYO9A;TJP2;ARHGEF11	0.1309;0.0819;0.0819;0.0357;0.0000;0.0000;0.0000	ACTC1;RHOB;TFRC		local:n=68;max=5.89;p75=0.11;p50=-0.36;p25=-0.59	global:n=68;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
960	REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION	MSIGDB:M11575	MSIGDB	33	1.792235e-08	True	-3.936	1.0000	-0.609	0.8649	False	PRKAR2A;ADCY6	0.0226;0.0000	GNAS		local:n=33;max=5.64;p75=-0.13;p50=-0.22;p25=-0.22	global:n=33;max=-0.01;p75=-0.04;p50=-0.04;p25=-0.04
961	BIOCARTA_WNT_PATHWAY	MSIGDB:M16517	MSIGDB	24	1.787983e-08	True	-3.560	1.0000	-0.552	0.8649	False	CTNNB1;APC;DVL1;CREBBP	0.6024;0.0416;0.0384;0.0000	GSK3B;CTNNB1		local:n=24;max=4.03;p75=-0.21;p50=-0.34;p25=-0.41	global:n=24;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
962	Negative Regulation of Coagulation	C2917212	GO	8	1.784871e-08	True	-2.135	1.0000	-0.320	0.8885	False	PROC;PROS1	0.3572;0.0000	ANXA5		local:n=9;max=2.02;p75=0.80;p50=0.05;p25=-1.04	global:n=9;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
963	WP_LUNG_FIBROSIS	MSIGDB:M39477	MSIGDB	59	1.782947e-08	True	-5.637	1.0000	-0.931	0.9122	False	IL1B;MUC5B;RTEL1;EDN1;ELN;MMP9;PARN;DSP;SFTPC;SERPINA1	0.0484;0.0293;0.0214;0.0205;0.0175;0.0163;0.0064;0.0006;0.0005;0.0002	CCL5;CCL2		local:n=59;max=5.62;p75=-0.10;p50=-0.23;p25=-0.29	global:n=59;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
964	Triglyceride Metabolism	C1158323	GO	16	1.781562e-08	True	-3.109	1.0000	-0.291	0.8649	False	HNF4A;APOB;CPT1A;PANK2	1.0000;0.1872;0.0894;0.0592	HNF4A		local:n=17;max=3.87;p75=-0.17;p50=-0.35;p25=-0.36	global:n=17;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
965	REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE	MSIGDB:M19832	MSIGDB	75	1.778974e-08	True	-5.912	1.0000	-0.820	0.9648	False	TRIO;ARHGEF12;ARHGEF10L;PLEKHG5;MCF2;TIAM1;ARHGEF11	0.3431;0.1520;0.1520;0.1520;0.0663;0.0663;0.0000	RAC1;OBSCN		local:n=75;max=4.70;p75=0.36;p50=-0.11;p25=-0.85	global:n=75;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
966	WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES	MSIGDB:M39445	MSIGDB	29	1.777138e-08	True	-3.619	1.0000	-0.673	0.8649	False	ULK1	0.0235	GSK3B;AKT1		local:n=29;max=4.01;p75=-0.24;p50=-0.32;p25=-0.36	global:n=29;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
967	PID_ECADHERIN_KERATINOCYTE_PATHWAY	MSIGDB:M184	MSIGDB	21	1.774037e-08	True	-3.085	1.0000	-0.558	0.8649	False	CTNNB1;EGFR	0.7908;0.1225	AKT1;CTNNB1		local:n=21;max=3.23;p75=-0.20;p50=-0.34;p25=-0.50	global:n=21;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
968	REACTOME_KERATINIZATION	MSIGDB:M27640	MSIGDB	215	1.773953e-08	True	-10.662	1.0000	-0.805	0.8970	False	KRT3;KRT6A;KRT16;KRT18;KRT10;KRT14;PKP2;PERP;SPINK5;DSP;CSTA;DSC3;TGM1;KRT6C;DSG4;KRT25;KRT85;CELA2A	0.8315;0.8219;0.8201;0.8171;0.8150;0.8150;0.2870;0.1899;0.0551;0.0049;0.0026;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	KRT20;KRT3;KRT12;KRT6A;KRT6B;KRT16;KRT9;KRT81;KRT83;KRT86;KRT18;KRT7;KRT10;KRT14;KRT1;KRT17;KRT8;KRT72;KRT5;KRT19;KRT13		local:n=200;max=3.85;p75=-0.36;p50=-0.36;p25=-0.36	global:n=200;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
969	REACTOME_AUTOPHAGY	MSIGDB:M27935	MSIGDB	145	1.772169e-08	True	-8.449	1.0000	-0.953	1.0000	False	ATM;CFTR;ULK1;HBB;PRKN;ATG16L1;TUBA4A;ARL13B;ATG9B;PCNT	0.2258;0.1966;0.0884;0.0575;0.0016;0.0014;0.0000;0.0000;0.0000;0.0000	PRKAG2;DYNC1H1;TUBB4A;TUBA3C;TUBB3;TUBA1B;SRC		local:n=145;max=7.91;p75=0.02;p50=-0.46;p25=-0.46	global:n=145;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
970	REACTOME_PERK_REGULATES_GENE_EXPRESSION	MSIGDB:M792	MSIGDB	32	1.765335e-08	True	-4.046	1.0000	-0.491	0.8649	False	EXOSC3;PARN;EXOSC8;EXOSC9	0.0186;0.0055;0.0000;0.0000	ATF4;CCL2		local:n=32;max=4.39;p75=-0.25;p50=-0.29;p25=-0.29	global:n=32;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
971	WP_IL3_SIGNALING_PATHWAY	MSIGDB:M39722	MSIGDB	49	1.762934e-08	True	-4.757	1.0000	-0.953	0.9047	False	JAK2;PTPN11;MAP2K1;PIK3CD	0.1028;0.0503;0.0502;0.0306	AKT1		local:n=49;max=6.69;p75=0.00;p50=-0.20;p25=-0.31	global:n=49;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
972	WP_HEPATITIS_C_AND_HEPATOCELLULAR_CARCINOMA	MSIGDB:M39413	MSIGDB	49	1.759717e-08	True	-4.571	1.0000	-0.935	0.8999	False	BRCA1;PTPN11	0.0706;0.0420	NFKB1;AKT1		local:n=49;max=5.15;p75=-0.10;p50=-0.22;p25=-0.37	global:n=49;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
973	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	MSIGDB:M5967	MSIGDB	34	1.759645e-08	True	-4.072	1.0000	-0.365	0.8649	False	ABCB11;CYP27A1;AMACR	0.7276;0.2561;0.0906	CYP39A1		local:n=34;max=2.05;p75=0.83;p50=-0.65;p25=-0.81	global:n=34;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
974	WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	MSIGDB:M39871	MSIGDB	11	1.754711e-08	True	-2.231	1.0000	-0.303	0.8649	False	TCIRG1	0.0941	NFKB1		local:n=11;max=3.14;p75=-0.17;p50=-0.34;p25=-0.42	global:n=11;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
975	REACTOME_PKA_ACTIVATION_IN_GLUCAGON_SIGNALLING	MSIGDB:M26995	MSIGDB	17	1.751758e-08	True	-2.802	1.0000	-0.499	0.8649	False	PRKAR2A;ADCY6	0.0226;0.0000	GNAS		local:n=17;max=4.00;p75=-0.20;p50=-0.27;p25=-0.27	global:n=17;max=-0.01;p75=-0.04;p50=-0.04;p25=-0.04
976	PID_PRL_SIGNALING_EVENTS_PATHWAY	MSIGDB:M11	MSIGDB	22	1.750449e-08	True	-3.123	1.0000	-0.545	0.8649	False	ITGB1;AGT	0.1812;0.0088	EGR1		local:n=22;max=2.66;p75=0.49;p50=-0.35;p25=-0.75	global:n=22;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
977	PID_CMYB_PATHWAY	MSIGDB:M195	MSIGDB	80	1.750429e-08	True	-6.157	1.0000	-0.985	0.9988	False	CDKN2A;ADA;MPO;MAF;CREBBP;MAD1L1	0.1460;0.0647;0.0478;0.0424;0.0109;0.0002	KIT;CCND1;CCNA1;CCNB1		local:n=80;max=4.48;p75=-0.03;p50=-0.34;p25=-0.50	global:n=80;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
978	Leukocyte Trafficking	C1326500	GO	17	1.749659e-08	True	-2.764	1.0000	-0.347	0.8885	False	PROC	0.3683	CX3CR1		local:n=18;max=2.08;p75=0.48;p50=-0.73;p25=-0.77	global:n=18;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
979	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL	MSIGDB:M1926	MSIGDB	24	1.745007e-08	True	-3.312	1.0000	-0.354	0.8649	False	ABCB11;CYP27A1;AMACR	0.7921;0.2788;0.0986			local:n=24;max=1.64;p75=1.14;p50=-0.28;p25=-1.02	global:n=24;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
980	REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR	MSIGDB:M926	MSIGDB	19	1.740904e-08	True	-2.969	1.0000	-0.434	0.8649	False	GNB5	0.0385	GNAS		local:n=19;max=4.24;p75=-0.20;p50=-0.27;p25=-0.27	global:n=19;max=-0.01;p75=-0.04;p50=-0.04;p25=-0.04
981	REACTOME_INTERLEUKIN_7_SIGNALING	MSIGDB:M542	MSIGDB	23	1.737674e-08	True	-3.113	1.0000	-0.611	0.8649	False	JAK3	0.1073	IRS1		local:n=23;max=4.64;p75=-0.14;p50=-0.20;p25=-0.33	global:n=23;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
982	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	MSIGDB:M39007	MSIGDB	78	1.732668e-08	True	-6.238	1.0000	-0.720	0.9008	False	JAK3;JAK2;IFNAR1;IFNAR2;ITGB1;IMPDH1;ATP1A2;MTA3	0.4699;0.4692;0.4660;0.4659;0.3223;0.1525;0.0000;0.0000	TYK2;TUBB;S1PR1		local:n=78;max=4.39;p75=0.35;p50=-0.49;p25=-0.74	global:n=78;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
983	REACTOME_MITOCHONDRIAL_BIOGENESIS	MSIGDB:M26973	MSIGDB	69	1.730140e-08	True	-5.532	1.0000	-0.574	0.8898	False	CREBBP;POLG2	0.0108;0.0000	PRKAG2;NCOA2		local:n=69;max=6.49;p75=-0.10;p50=-0.39;p25=-0.46	global:n=69;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
984	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	MSIGDB:M16441	MSIGDB	83	1.727078e-08	True	-7.220	1.0000	-1.015	1.0000	False	FN1;ITGB1;ITGB3;ITGA2;ITGB6;COL3A1;TNC;HSPG2;COL4A3;COL4A6;COL6A3;COL7A1;FBN1;VWF;COL10A1;COL13A1;COL4A1;COL4A4;COL6A2;ITGA7;COL6A6	0.9002;0.4042;0.3981;0.3977;0.3977;0.1143;0.0962;0.0948;0.0941;0.0941;0.0941;0.0941;0.0923;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000	CD44;KDR;FN1		local:n=83;max=3.62;p75=0.91;p50=-0.45;p25=-0.88	global:n=83;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
985	REACTOME_SMOOTH_MUSCLE_CONTRACTION	MSIGDB:M1429	MSIGDB	36	1.726808e-08	True	-4.498	1.0000	-0.611	0.8649	False	ACTG2;MYH11;CAV3;DYSF;LMOD1	0.6273;0.5548;0.3898;0.3423;0.0000	ACTA2		local:n=36;max=3.18;p75=0.67;p50=-0.31;p25=-0.85	global:n=36;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
986	REACTOME_TCR_SIGNALING	MSIGDB:M15381	MSIGDB	118	1.715015e-08	True	-7.342	1.0000	-1.331	1.0000	False	PSMB10	0.0123	NFKB1;LCK;PIK3CA		local:n=118;max=9.21;p75=0.01;p50=-0.28;p25=-0.29	global:n=118;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
987	REACTOME_MYOGENESIS	MSIGDB:M853	MSIGDB	29	1.714957e-08	True	-3.580	1.0000	-0.530	0.8649	False	CTNNB1;CDH4	1.0000;0.1060	CTNNB1		local:n=29;max=5.10;p75=0.01;p50=-0.15;p25=-0.41	global:n=29;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
988	BIOCARTA_VITCB_PATHWAY	MSIGDB:M15422	MSIGDB	11	1.712311e-08	True	-2.621	1.0000	-0.432	0.8649	False	COL4A3;COL4A6;COL4A1;COL4A4	0.0129;0.0129;0.0000;0.0000	SLC2A3		local:n=11;max=3.16;p75=-0.31;p50=-0.31;p25=-0.36	global:n=11;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
989	REACTOME_RHOH_GTPASE_CYCLE	MSIGDB:M41813	MSIGDB	36	1.711427e-08	True	-4.137	1.0000	-0.537	0.8649	False	WDR11	0.0000	LCK		local:n=36;max=5.15;p75=0.31;p50=-0.40;p25=-0.57	global:n=36;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
990	REACTOME_PHASE_0_RAPID_DEPOLARISATION	MSIGDB:M27455	MSIGDB	31	1.710896e-08	True	-4.094	1.0000	-0.548	0.8649	False	CACNA1C;SCN5A;SCN9A;SCN1B;SCN4A;SCN3B	1.0000;0.5675;0.5602;0.0000;0.0000;0.0000	CACNA1C		local:n=31;max=3.09;p75=0.58;p50=-0.68;p25=-0.68	global:n=31;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
991	REACTOME_CTLA4_INHIBITORY_SIGNALING	MSIGDB:M5876	MSIGDB	21	1.707278e-08	True	-2.997	1.0000	-0.578	0.8649	False	PTPN11	0.0323	AKT1		local:n=21;max=3.96;p75=-0.08;p50=-0.34;p25=-0.47	global:n=21;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
992	HALLMARK_ANDROGEN_RESPONSE	MSIGDB:M5908	MSIGDB	96	1.705642e-08	True	-1.260	1.0000	-0.748	0.8898	False	MERTK;BMPR1B;LIFR;GNAI3;MAF;ALDH1A3;MAK;SORD	0.1586;0.0729;0.0462;0.0284;0.0147;0.0000;0.0000;0.0000	AKT1;CCND1;CCND3		local:n=96;max=8.67;p75=-0.04;p50=-0.23;p25=-0.34	global:n=96;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
993	WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	MSIGDB:M39860	MSIGDB	74	1.700155e-08	True	-5.692	1.0000	-0.707	0.8712	False	ATM;DLG1;WWOX;MYCBP2;DYNC2H1	0.0787;0.0423;0.0388;0.0004;0.0000	AKT1		local:n=74;max=8.05;p75=0.01;p50=-0.32;p25=-0.32	global:n=74;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
994	WP_TARGET_OF_RAPAMYCIN_TOR_SIGNALING	MSIGDB:M39635	MSIGDB	35	1.697955e-08	True	-3.676	1.0000	-0.409	0.8649	False	ULK1	0.0308	AKT1		local:n=35;max=5.39;p75=-0.09;p50=-0.26;p25=-0.39	global:n=35;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
995	REACTOME_PCP_CE_PATHWAY	MSIGDB:M27322	MSIGDB	89	1.694037e-08	True	-6.233	1.0000	-1.155	1.0000	False	DVL1;PSMB10	0.2978;0.0815	RAC1;RHOA;RYK;ROR2;ROR1		local:n=89;max=3.87;p75=0.59;p50=-0.70;p25=-0.71	global:n=89;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
996	WP_OXIDATIVE_DAMAGE	MSIGDB:M39340	MSIGDB	39	1.693929e-08	True	-4.083	1.0000	-0.624	0.8649	False	CR2;TDP2	0.0353;0.0000	NFKB1		local:n=39;max=6.05;p75=-0.06;p50=-0.18;p25=-0.29	global:n=39;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
997	WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION	MSIGDB:M39745	MSIGDB	33	1.690308e-08	True	-3.975	1.0000	-0.781	0.8786	False	PLCB3;PLCE1;PIK3CD	0.0531;0.0461;0.0255	NFKB1;AKT1		local:n=33;max=4.11;p75=-0.20;p50=-0.28;p25=-0.40	global:n=33;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
998	RNA Splicing	C0035687	GO	45	1.690229e-08	True	-4.505	1.0000	-0.356	0.9558	False	TARDBP;C1QBP;SF3B1	0.0626;0.0171;0.0000	CDK12		local:n=46;max=3.29;p75=0.43;p50=0.37;p25=-1.16	global:n=46;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
999	PID_P53_REGULATION_PATHWAY	MSIGDB:M261	MSIGDB	57	1.686576e-08	True	-5.443	1.0000	-0.702	0.8712	False	ATM;CDKN2A;HUWE1;CHEK2;CREBBP;FBXO11	0.0601;0.0386;0.0276;0.0243;0.0029;0.0003	GSK3B;AKT1		local:n=57;max=5.79;p75=-0.07;p50=-0.25;p25=-0.33	global:n=57;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1000	PID_SYNDECAN_4_PATHWAY	MSIGDB:M165	MSIGDB	32	1.685080e-08	True	-4.609	1.0000	-0.717	0.8723	False	FN1;TNFRSF13B;ITGB1;F2;TNC;LAMA3;MMP9;LAMA1	0.1708;0.0901;0.0767;0.0382;0.0183;0.0182;0.0163;0.0000	CCL5		local:n=32;max=5.29;p75=-0.06;p50=-0.24;p25=-0.42	global:n=32;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1001	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	MSIGDB:M27888	MSIGDB	88	1.683913e-08	True	-6.291	1.0000	-0.869	1.0000	False	ERBB4;KDM4B;TBP;CREBBP;POLR2B	0.2216;0.0566;0.0158;0.0072;0.0000	STAG1;CCND1		local:n=88;max=7.14;p75=-0.08;p50=-0.32;p25=-0.44	global:n=88;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1002	WP_TRYPTOPHAN_METABOLISM	MSIGDB:M39500	MSIGDB	41	1.682003e-08	True	-4.949	1.0000	-0.508	0.8826	False	CYP1B1;ALDH2;CYP19A1;HADH;TDO2;CAT;ACAT1;DDC;GCDH	0.7955;0.3303;0.3254;0.2065;0.1204;0.1174;0.0890;0.0020;0.0000	CYP3A4		local:n=41;max=2.61;p75=0.39;p50=-0.70;p25=-0.71	global:n=41;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1003	BIOCARTA_TCR_PATHWAY	MSIGDB:M19784	MSIGDB	44	1.680189e-08	True	-4.155	1.0000	-0.850	0.8885	False	MAP2K1	0.0418	NFKB1;LCK;PIK3CA		local:n=44;max=5.64;p75=-0.11;p50=-0.27;p25=-0.34	global:n=44;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1004	REACTOME_RET_SIGNALING	MSIGDB:M27746	MSIGDB	40	1.670367e-08	True	-4.487	1.0000	-0.711	0.8885	False	MAPK7;PTPN11;GAB1;PIK3CD	0.1176;0.1052;0.0898;0.0639	PIK3CA		local:n=40;max=5.82;p75=-0.05;p50=-0.08;p25=-0.25	global:n=40;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1005	WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA	MSIGDB:M39750	MSIGDB	58	1.668078e-08	True	-5.381	1.0000	-1.015	0.9127	False	MET;JAK3;PTPN11;MAP2K1;GAB1;PIK3CD	0.1922;0.1029;0.0503;0.0502;0.0430;0.0306	AKT1;PIK3CA		local:n=58;max=6.54;p75=-0.02;p50=-0.23;p25=-0.39	global:n=58;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1006	PID_CD40_PATHWAY	MSIGDB:M45	MSIGDB	31	1.665723e-08	True	-3.760	1.0000	-0.709	0.8712	False	JAK3;TDP2	0.0858;0.0000	NFKB1;AKT1		local:n=31;max=4.15;p75=-0.15;p50=-0.26;p25=-0.35	global:n=31;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1007	REACTOME_CRMPS_IN_SEMA3A_SIGNALING	MSIGDB:M8245	MSIGDB	16	1.663916e-08	True	-2.691	1.0000	-0.335	0.8649	False	DPYSL2	0.0000	GSK3B		local:n=16;max=3.84;p75=-0.13;p50=-0.33;p25=-0.35	global:n=16;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1008	BIOCARTA_TALL1_PATHWAY	MSIGDB:M12985	MSIGDB	15	1.663587e-08	True	-2.524	1.0000	-0.368	0.8649	False	TNFSF12-TNFSF13	0.0000	NFKB1		local:n=15;max=3.73;p75=-0.15;p50=-0.29;p25=-0.33	global:n=15;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1009	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	MSIGDB:M27008	MSIGDB	70	1.662130e-08	True	-5.659	1.0000	-0.567	1.0000	False	ERCC2;ERCC3;TBP;TAF13;POLR2B	0.1675;0.1294;0.0262;0.0000;0.0000	CCNH;CCNK		local:n=70;max=5.72;p75=-0.22;p50=-0.22;p25=-0.38	global:n=70;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1010	REACTOME_SIGNALING_BY_WNT_IN_CANCER	MSIGDB:M27405	MSIGDB	34	1.661731e-08	True	-4.024	1.0000	-0.546	0.8649	False	CTNNB1;LRP5;APC	0.6035;0.0801;0.0444	GSK3B;CTNNB1		local:n=34;max=4.88;p75=-0.14;p50=-0.28;p25=-0.30	global:n=34;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1011	REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK	MSIGDB:M11215	MSIGDB	58	1.658522e-08	True	-5.402	1.0000	-0.599	0.8885	False	TRIO;ARHGEF12;ARHGEF10L;PLEKHG5;MCF2;TIAM1;ARHGEF11	0.3431;0.1520;0.1520;0.1520;0.0663;0.0663;0.0000	RAC1		local:n=58;max=4.40;p75=0.26;p50=-0.10;p25=-0.82	global:n=58;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1012	REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	MSIGDB:M27934	MSIGDB	42	1.657226e-08	True	-4.322	1.0000	-0.612	0.9057	False	DLG1;TUBA4A	0.3009;0.0000	GRIN2B;GRIN2A;GRIN2D;TUBB4A		local:n=42;max=2.25;p75=0.26;p50=-0.61;p25=-0.61	global:n=42;max=-0.04;p75=-0.04;p50=-0.04;p25=-0.04
1013	PID_FAS_PATHWAY	MSIGDB:M94	MSIGDB	38	1.656992e-08	True	-4.079	1.0000	-0.828	0.8885	False	SMPD1;PIK3CD	0.0429;0.0306	AKT1;PIK3CA		local:n=38;max=5.44;p75=-0.08;p50=-0.24;p25=-0.34	global:n=38;max=-0.02;p75=-0.04;p50=-0.04;p25=-0.04
1014	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION	MSIGDB:M39772	MSIGDB	15	1.655305e-08	True	-2.487	1.0000	-0.428	0.8649	False	MAD1L1	0.0001	STAG1		local:n=15;max=3.67;p75=-0.21;p50=-0.24;p25=-0.43	global:n=15;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
1015	PID_NCADHERIN_PATHWAY	MSIGDB:M266	MSIGDB	32	1.655249e-08	True	-3.985	1.0000	-0.608	0.8649	False	CTNNB1;LRP5;PTPN11	1.0000;0.1328;0.0636	CTNNB1;PIK3CA		local:n=32;max=4.55;p75=0.05;p50=-0.22;p25=-0.53	global:n=32;max=-0.03;p75=-0.04;p50=-0.04;p25=-0.04
