rank	pathway_name	pathway_id	source	n_members	degree_norm	null_calibrated	null_z	empirical_q	member_mean_null_z	member_mean_q	in_reference	seed_members	seed_member_scores	influential_nodes_local	influential_nodes_global	neighbor_z_local	neighbor_z_global
743	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSIGDB:M5922	MSIGDB	109	5.945529e-07	True	17.880	0.0121	-1.408	1.0000	False	SLC1A4;PAIP1;ASNS;PSAT1;SRPRA;WFS1;ALDH18A1;EXOSC9;HSPA9	1.0000;0.9995;0.9994;0.9994;0.9990;0.9990;0.9990;0.9990;0.9990	SLC1A4;PAIP1;ASNS;PSAT1;SRPRA;WFS1;ALDH18A1;EXOSC9;HSPA9	SLC1A4;PAIP1;ASNS;PSAT1;SRPRA;WFS1;ALDH18A1;EXOSC9;HSPA9	local:n=109;max=3.34;p75=-0.30;p50=-0.30;p25=-0.30	global:n=109;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
744	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	MSIGDB:M27253	MSIGDB	98	5.933849e-07	True	-2.191	1.0000	-3.568	1.0000	False	MAPK1;ATM;COL4A6;ATR;CAMK2G;NUP214;HSPA4;NUP188;NUP205;HSPA9	1.0000;0.9994;0.9960;0.9956;0.9953;0.9952;0.9949;0.9949;0.9949;0.9949	MAPK1;ATM;COL4A6;ATR;CAMK2G;NUP214;HSPA4;NUP188;NUP205;HSPA9	MAPK1;ATM;COL4A6;ATR;CAMK2G;NUP214;HSPA4;NUP188;NUP205;HSPA9	local:n=98;max=2.98;p75=-0.34;p50=-0.34;p25=-0.34	global:n=98;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22
745	WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS	MSIGDB:M39414	MSIGDB	21	5.931477e-07	True	1.034	0.6046	-1.908	1.0000	False	INSR;IRS1;TNF;ADIPOQ;LPIN1	1.0000;0.9997;0.9994;0.9990;0.9977		INSR;IRS1;TNF;ADIPOQ;LPIN1	local:n=21;max=1.79;p75=-0.55;p50=-0.56;p25=-0.56	global:n=21;max=4.56;p75=-0.21;p50=-0.21;p25=-0.22
746	WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION	MSIGDB:M39831	MSIGDB	39	5.923592e-07	True	-0.060	1.0000	0.366	1.0000	False	SLC8A1;GRIN2B;GRIN2D;KDM6B;CYP27B1;CYP27A1;ATP2B2	1.0000;0.9998;0.9998;0.9996;0.9995;0.9994;0.9988	SLC8A1;GRIN2B;GRIN2D;KDM6B;CYP27B1;CYP27A1;ATP2B2	SLC8A1;GRIN2B;GRIN2D;KDM6B;CYP27B1;CYP27A1;ATP2B2	local:n=39;max=2.14;p75=-0.47;p50=-0.47;p25=-0.47	global:n=39;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
747	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	MSIGDB:M27820	MSIGDB	38	5.911863e-07	True	0.413	0.9245	-1.176	1.0000	False	RAP1B;LMNB1;CA1;TALDO1;HSPA9	1.0000;0.9995;0.9989;0.9989;0.9989	RAP1B;LMNB1;CA1;TALDO1;HSPA9	RAP1B;LMNB1;CA1;TALDO1;HSPA9	local:n=38;max=2.57;p75=-0.39;p50=-0.39;p25=-0.39	global:n=38;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
748	REACTOME_FRS_MEDIATED_FGFR4_SIGNALING	MSIGDB:M27522	MSIGDB	22	5.909773e-07	True	0.940	0.6504	-1.472	1.0000	False	PTPN11;HRAS;SOS1;NRAS;FGF16	1.0000;0.9989;0.9973;0.9965;0.9962		PTPN11;HRAS;SOS1;NRAS;FGF16	local:n=22;max=1.85;p75=-0.53;p50=-0.54;p25=-0.54	global:n=22;max=4.57;p75=-0.19;p50=-0.21;p25=-0.21
749	WP_ASSOCIATION_BETWEEN_PHYSICOCHEMICAL_FEATURES_AND_TOXICITY_ASSOCIATED_PATHWAYS	MSIGDB:M39642	MSIGDB	65	5.898720e-07	True	-1.327	1.0000	-4.132	1.0000	False	MAPK1;AKT1;DVL1;ACTA1;FN1;SOS1;APC;ERBB4;NEFH;FZD2	1.0000;0.9993;0.9976;0.9965;0.9965;0.9960;0.9956;0.9955;0.9954;0.9954	MAPK1;AKT1;DVL1;ACTA1;FN1;SOS1;APC;ERBB4;NEFH;FZD2	MAPK1;AKT1;DVL1;ACTA1;FN1;SOS1;APC;ERBB4;NEFH;FZD2	local:n=65;max=2.35;p75=-0.42;p50=-0.43;p25=-0.43	global:n=65;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
750	WP_PANCREATIC_ADENOCARCINOMA_PATHWAY	MSIGDB:M39732	MSIGDB	87	5.889020e-07	True	-2.229	1.0000	-6.404	1.0000	False	TP53;JAK1;MAPK1;AKT1;STAT1;POLK;BRAF;CDKN2A;PIK3R2;BRCA2;ARAF;PLD1	1.0000;0.9989;0.9984;0.9978;0.9970;0.9949;0.9948;0.9948;0.9941;0.9940;0.9938;0.9937	TP53;JAK1;MAPK1;AKT1;STAT1;POLK;BRAF;CDKN2A;PIK3R2;BRCA2;ARAF;PLD1	TP53;JAK1;MAPK1;AKT1;STAT1;POLK;BRAF;CDKN2A;PIK3R2;BRCA2;ARAF;PLD1	local:n=87;max=2.51;p75=-0.40;p50=-0.40;p25=-0.40	global:n=87;max=4.58;p75=-0.21;p50=-0.21;p25=-0.22
751	PID_SYNDECAN_4_PATHWAY	MSIGDB:M165	MSIGDB	32	5.888409e-07	True	0.564	0.8180	-3.399	1.0000	False	PLG;FN1;TNFRSF13B;LAMA3;TNC	1.0000;0.9983;0.9982;0.9980;0.9979	PLG;FN1;TNFRSF13B;LAMA3;TNC	PLG;FN1;TNFRSF13B;LAMA3;TNC	local:n=32;max=2.33;p75=-0.43;p50=-0.43;p25=-0.43	global:n=32;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
752	REACTOME_SIALIC_ACID_METABOLISM	MSIGDB:M27319	MSIGDB	32	5.886585e-07	True	0.522	0.8855	1.859	0.7138	False	GLB1;NEU1;SLC17A5;SLC35A1;ST3GAL5	1.0000;0.9998;0.9992;0.9992;0.9992	GLB1;NEU1;SLC17A5;SLC35A1;ST3GAL5	GLB1;NEU1;SLC17A5;SLC35A1;ST3GAL5	local:n=32;max=2.33;p75=-0.43;p50=-0.43;p25=-0.43	global:n=32;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
753	REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR2	MSIGDB:M27508	MSIGDB	18	5.869032e-07	True	2.045	0.1768	-2.632	1.0000	False	FGF10;FGF16	1.0000;0.9956	FGF10;FGF16	FGF10;FGF16	local:n=18;max=2.84;p75=-0.35;p50=-0.35;p25=-0.36	global:n=18;max=4.57;p75=-0.21;p50=-0.21;p25=-0.21
754	REACTOME_UCH_PROTEINASES	MSIGDB:M27576	MSIGDB	82	5.861704e-07	True	-1.816	1.0000	-6.690	1.0000	False	INO80;BARD1;MBD5;PSMB10;PSMB2;PSMD6;RUVBL1;MBD6;FOXK1	1.0000;0.9996;0.9994;0.9994;0.9989;0.9989;0.9989;0.9989;0.9989	INO80;BARD1;MBD5;PSMB10;PSMB2;PSMD6;RUVBL1;MBD6;FOXK1	INO80;BARD1;MBD5;PSMB10;PSMB2;PSMD6;RUVBL1;MBD6;FOXK1	local:n=82;max=2.85;p75=-0.35;p50=-0.35;p25=-0.35	global:n=82;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
755	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	MSIGDB:M27888	MSIGDB	89	5.857853e-07	True	-2.166	1.0000	-2.924	1.0000	False	SMC1A;NCOA2;PRMT1;ERBB4;SMC3;CHD1;TLE3;TBP;NCOA3;MED1;TNRC6C	1.0000;0.9998;0.9994;0.9994;0.9994;0.9993;0.9990;0.9989;0.9989;0.9988;0.9987	SMC1A;NCOA2;PRMT1;ERBB4;SMC3;CHD1;TLE3;TBP;NCOA3;MED1;TNRC6C	SMC1A;NCOA2;PRMT1;ERBB4;SMC3;CHD1;TLE3;TBP;NCOA3;MED1;TNRC6C	local:n=89;max=2.67;p75=-0.37;p50=-0.38;p25=-0.38	global:n=89;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
756	REACTOME_NEPHRIN_FAMILY_INTERACTIONS	MSIGDB:M913	MSIGDB	22	5.852149e-07	True	1.209	0.4917	-2.469	1.0000	False	PIK3R2;NPHS2;ACTN2;KIRREL3	1.0000;0.9998;0.9992;0.9992	PIK3R2;NPHS2;ACTN2;KIRREL3	PIK3R2;NPHS2;ACTN2;KIRREL3	local:n=22;max=2.12;p75=-0.47;p50=-0.47;p25=-0.47	global:n=22;max=4.56;p75=-0.20;p50=-0.22;p25=-0.22
757	WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	MSIGDB:M39823	MSIGDB	116	5.848401e-07	True	-2.850	1.0000	-4.495	1.0000	False	HRAS;INSR;ITGB3;ITGA2;ITGB6;PRKAR1A;AMOT;CDH20;NRAS;ITGA8	1.0000;0.9995;0.9988;0.9980;0.9980;0.9980;0.9978;0.9977;0.9976;0.9972	HRAS;INSR;ITGB3;ITGA2;ITGB6;PRKAR1A;AMOT;CDH20;NRAS;ITGA8	HRAS;INSR;ITGB3;ITGA2;ITGB6;PRKAR1A;AMOT;CDH20;NRAS;ITGA8	local:n=116;max=3.26;p75=-0.31;p50=-0.31;p25=-0.31	global:n=116;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
758	REACTOME_PI_3K_CASCADE_FGFR2	MSIGDB:M27514	MSIGDB	23	5.841207e-07	True	1.469	0.4017	-2.944	1.0000	False	FGF10;PTPN11;FGF16	1.0000;0.9994;0.9956	FGF10;PTPN11;FGF16	FGF10;PTPN11;FGF16	local:n=23;max=2.59;p75=-0.38;p50=-0.39;p25=-0.39	global:n=23;max=4.57;p75=-0.20;p50=-0.21;p25=-0.21
759	REACTOME_MAPK3_ERK1_ACTIVATION	MSIGDB:M26896	MSIGDB	10	5.833451e-07	True	0.941	0.6046	0.270	1.0000	False	JAK1;JAK2;PTPN11;IL6ST;CDK1	1.0000;0.9990;0.9983;0.9963;0.9953		JAK1;JAK2;PTPN11;IL6ST;CDK1	local:n=10;max=1.00;p75=1.00;p50=-0.00;p25=-1.00	global:n=10;max=4.58;p75=4.57;p50=2.18;p25=-0.21
760	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	MSIGDB:M576	MSIGDB	44	5.825543e-07	True	0.097	1.0000	1.892	0.2438	False	GLB1;NEU1;HEXA;SMPD1;ARSA	1.0000;0.9998;0.9997;0.9997;0.9995	GLB1;NEU1;HEXA;SMPD1;ARSA	GLB1;NEU1;HEXA;SMPD1;ARSA	local:n=44;max=2.79;p75=-0.36;p50=-0.36;p25=-0.36	global:n=44;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
761	WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	MSIGDB:M39853	MSIGDB	46	5.821330e-07	True	-0.353	1.0000	0.458	1.0000	False	LBR;DHCR7;CYP27A1;MVK;DHCR24;HMGCS2;MVD	1.0000;0.9994;0.9994;0.9993;0.9988;0.9988;0.9988	LBR;DHCR7;CYP27A1;MVK;DHCR24;HMGCS2;MVD	LBR;DHCR7;CYP27A1;MVK;DHCR24;HMGCS2;MVD	local:n=46;max=2.36;p75=-0.42;p50=-0.42;p25=-0.42	global:n=46;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
762	WP_WNT_SIGNALING_IN_KIDNEY_DISEASE	MSIGDB:M39699	MSIGDB	35	5.817781e-07	True	0.406	0.9525	-1.113	1.0000	False	DVL1;LRP6;FZD2;WNT3;WNT7B	1.0000;0.9982;0.9977;0.9977;0.9972	DVL1;LRP6;FZD2;WNT3;WNT7B	DVL1;LRP6;FZD2;WNT3;WNT7B	local:n=35;max=2.45;p75=-0.40;p50=-0.41;p25=-0.41	global:n=35;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
763	WP_MYOMETRIAL_RELAXATION_AND_CONTRACTION_PATHWAYS	MSIGDB:M39475	MSIGDB	153	5.802826e-07	True	-3.921	1.0000	-5.463	1.0000	False	RYR1;ACTA1;SLC8A1;PRKAR1A;GRK5;PRKD1;CAMK2G;PRKCQ;ADCY9;ADCY6;MYL4;RGS9;RYR2	1.0000;0.9998;0.9994;0.9990;0.9987;0.9987;0.9986;0.9985;0.9983;0.9982;0.9982;0.9982;0.9982	RYR1;ACTA1;SLC8A1;PRKAR1A;GRK5;PRKD1;CAMK2G;PRKCQ;ADCY9;ADCY6;MYL4;RGS9;RYR2	RYR1;ACTA1;SLC8A1;PRKAR1A;GRK5;PRKD1;CAMK2G;PRKCQ;ADCY9;ADCY6;MYL4;RGS9;RYR2	local:n=153;max=3.29;p75=-0.30;p50=-0.31;p25=-0.31	global:n=153;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
764	REACTOME_SHC_MEDIATED_CASCADE_FGFR3	MSIGDB:M27518	MSIGDB	18	5.801326e-07	True	1.297	0.4917	-2.430	1.0000	False	HRAS;SOS1;NRAS;FGF16	1.0000;0.9984;0.9976;0.9972		HRAS;SOS1;NRAS;FGF16	local:n=18;max=1.87;p75=-0.53;p50=-0.53;p25=-0.54	global:n=18;max=4.57;p75=-0.19;p50=-0.21;p25=-0.21
765	PID_TNF_PATHWAY	MSIGDB:M128	MSIGDB	45	5.779283e-07	True	-0.509	1.0000	-1.818	1.0000	False	STAT1;TNF;CAV1;MAP2K7;ADAM17;MAP4K4;SMPD1;MAP4K5	1.0000;0.9979;0.9976;0.9971;0.9968;0.9968;0.9968;0.9963	STAT1;TNF;CAV1;MAP2K7;ADAM17;MAP4K4;SMPD1;MAP4K5	STAT1;TNF;CAV1;MAP2K7;ADAM17;MAP4K4;SMPD1;MAP4K5	local:n=45;max=2.16;p75=-0.46;p50=-0.47;p25=-0.47	global:n=45;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
766	WP_COVID19_ADVERSE_OUTCOME_PATHWAY	MSIGDB:M39888	MSIGDB	14	5.776908e-07	True	1.688	0.2981	-1.522	1.0000	False	TNF;AGT;ACE2	1.0000;0.9999;0.9994		TNF;AGT;ACE2	local:n=14;max=1.92;p75=-0.52;p50=-0.52;p25=-0.52	global:n=14;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
767	REACTOME_RHOF_GTPASE_CYCLE	MSIGDB:M41821	MSIGDB	41	5.774980e-07	True	-0.153	1.0000	-0.223	1.0000	False	CAV1;PIK3R2;LMNB1;DIAPH3;DIAPH2;ARHGAP21;STEAP3	1.0000;0.9995;0.9992;0.9988;0.9987;0.9987;0.9987	CAV1;PIK3R2;LMNB1;DIAPH3;DIAPH2;ARHGAP21;STEAP3	CAV1;PIK3R2;LMNB1;DIAPH3;DIAPH2;ARHGAP21;STEAP3	local:n=41;max=2.21;p75=-0.45;p50=-0.45;p25=-0.45	global:n=41;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
768	REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES	MSIGDB:M27736	MSIGDB	21	5.774903e-07	True	1.162	0.5095	1.700	0.2694	False	GRIA3;GRIN2B;GRIN2D;DLG3	1.0000;0.9996;0.9996;0.9986	GRIA3;GRIN2B;GRIN2D;DLG3	GRIA3;GRIN2B;GRIN2D;DLG3	local:n=21;max=2.06;p75=-0.48;p50=-0.49;p25=-0.49	global:n=21;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
769	WP_KETOGENESIS_AND_KETOLYSIS	MSIGDB:M39836	MSIGDB	8	5.741962e-07	True	2.320	0.1768	-0.285	1.0000	False	CPT2;SLC25A20	1.0000;0.9997		CPT2;SLC25A20	local:n=8;max=1.73;p75=0.00;p50=-0.58;p25=-0.58	global:n=8;max=4.55;p75=0.98;p50=-0.22;p25=-0.22
770	REACTOME_TCR_SIGNALING	MSIGDB:M15381	MSIGDB	118	5.729165e-07	True	-2.820	1.0000	-8.265	1.0000	False	PTEN;PIK3R2;LAT;PSMB10;PRKCQ;BCL10;HLA-DRB1;PSMB2;PSMD6	1.0000;0.9983;0.9983;0.9980;0.9978;0.9977;0.9977;0.9975;0.9975	PTEN;PIK3R2;LAT;PSMB10;PRKCQ;BCL10;HLA-DRB1;PSMB2;PSMD6	PTEN;PIK3R2;LAT;PSMB10;PRKCQ;BCL10;HLA-DRB1;PSMB2;PSMD6	local:n=118;max=3.49;p75=-0.29;p50=-0.29;p25=-0.29	global:n=118;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
771	WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_CYP_PATHWAY	MSIGDB:M39819	MSIGDB	9	5.726953e-07	True	2.662	0.1099	-0.232	1.0000	False	CYP2C8	1.0000	CYP2C8	CYP2C8	local:n=9;max=2.83;p75=-0.35;p50=-0.36;p25=-0.36	global:n=9;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
772	WP_APOPTOSIS_MODULATION_AND_SIGNALING	MSIGDB:M39664	MSIGDB	87	5.725443e-07	True	-2.018	1.0000	-4.453	1.0000	False	TP53;MYD88;IRAK1;CDKN2A;PIDD1;TNFRSF10B;DIABLO;PRKD1;BIRC6	1.0000;0.9968;0.9959;0.9948;0.9944;0.9944;0.9939;0.9938;0.9937	TP53;MYD88;IRAK1;CDKN2A;PIDD1;TNFRSF10B;DIABLO;PRKD1;BIRC6	TP53;MYD88;IRAK1;CDKN2A;PIDD1;TNFRSF10B;DIABLO;PRKD1;BIRC6	local:n=87;max=2.96;p75=-0.34;p50=-0.34;p25=-0.34	global:n=87;max=4.58;p75=-0.21;p50=-0.22;p25=-0.22
773	REACTOME_S_PHASE	MSIGDB:M3158	MSIGDB	159	5.720150e-07	True	-4.242	1.0000	-9.663	1.0000	False	AKT1;SMC1A;LIG1;POLD1;POLE;SMC3;ORC6;FZR1;PSMB10;CDC45;PSMB2;PSMD6;MCM8	1.0000;0.9968;0.9968;0.9967;0.9966;0.9962;0.9961;0.9960;0.9960;0.9958;0.9955;0.9955;0.9955	AKT1;SMC1A;LIG1;POLD1;POLE;SMC3;ORC6;FZR1;PSMB10;CDC45;PSMB2;PSMD6;MCM8	AKT1;SMC1A;LIG1;POLD1;POLE;SMC3;ORC6;FZR1;PSMB10;CDC45;PSMB2;PSMD6;MCM8	local:n=159;max=3.36;p75=-0.30;p50=-0.30;p25=-0.30	global:n=159;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
774	REACTOME_DAP12_INTERACTIONS	MSIGDB:M27151	MSIGDB	40	5.711304e-07	True	-0.078	1.0000	-2.336	1.0000	False	HRAS;SOS1;PIK3R2;BTK;LAT;NRAS	1.0000;0.9984;0.9980;0.9980;0.9980;0.9976	HRAS;SOS1;PIK3R2;BTK;LAT;NRAS	HRAS;SOS1;PIK3R2;BTK;LAT;NRAS	local:n=40;max=2.39;p75=-0.42;p50=-0.42;p25=-0.42	global:n=40;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
775	REACTOME_RAC2_GTPASE_CYCLE	MSIGDB:M41810	MSIGDB	85	5.709174e-07	True	-2.005	1.0000	-2.471	1.0000	False	EMD;CAV1;LBR;PIK3R2;NCF4;GIT2;DIAPH3;NHS;ARHGAP21	1.0000;0.9997;0.9997;0.9992;0.9990;0.9987;0.9985;0.9984;0.9984	EMD;CAV1;LBR;PIK3R2;NCF4;GIT2;DIAPH3;NHS;ARHGAP21	EMD;CAV1;LBR;PIK3R2;NCF4;GIT2;DIAPH3;NHS;ARHGAP21	local:n=85;max=2.91;p75=-0.34;p50=-0.34;p25=-0.35	global:n=85;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
776	WP_TRIACYLGLYCERIDE_SYNTHESIS	MSIGDB:M39692	MSIGDB	25	5.706656e-07	True	0.686	0.7754	1.281	0.6916	False	LPL;LIPE;LIPC;AGPS;DGAT1	1.0000;0.9997;0.9975;0.9971;0.9971	LPL;LIPE;LIPC;AGPS;DGAT1	LPL;LIPE;LIPC;AGPS;DGAT1	local:n=25;max=2.00;p75=-0.50;p50=-0.50;p25=-0.50	global:n=25;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
777	WP_PROLACTIN_SIGNALING_PATHWAY	MSIGDB:M39601	MSIGDB	76	5.706413e-07	True	-2.239	1.0000	-5.058	1.0000	False	JAK1;MAPK1;JAK2;AKT1;PTPN11;STAT1;HRAS;IRS1;PRLR;SOS1;PIK3R2;PPIB;FLNA	1.0000;0.9996;0.9990;0.9989;0.9983;0.9982;0.9972;0.9964;0.9960;0.9956;0.9952;0.9951;0.9944	JAK1;MAPK1;JAK2;AKT1;PTPN11;STAT1;HRAS;IRS1;PRLR;SOS1;PIK3R2;PPIB;FLNA	JAK1;MAPK1;JAK2;AKT1;PTPN11;STAT1;HRAS;IRS1;PRLR;SOS1;PIK3R2;PPIB;FLNA	local:n=76;max=2.21;p75=-0.45;p50=-0.45;p25=-0.46	global:n=76;max=4.58;p75=-0.20;p50=-0.21;p25=-0.22
778	PID_PTP1B_PATHWAY	MSIGDB:M50	MSIGDB	52	5.702354e-07	True	-0.810	1.0000	-2.971	1.0000	False	JAK2;AKT1;INSR;IRS1;PRLR;ITGB3;CAV1;LAT	1.0000;0.9999;0.9977;0.9974;0.9970;0.9970;0.9967;0.9962	JAK2;AKT1;INSR;IRS1;PRLR;ITGB3;CAV1;LAT	JAK2;AKT1;INSR;IRS1;PRLR;ITGB3;CAV1;LAT	local:n=52;max=2.35;p75=-0.42;p50=-0.43;p25=-0.43	global:n=52;max=4.57;p75=-0.20;p50=-0.21;p25=-0.22
779	REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING	MSIGDB:M27288	MSIGDB	142	5.689538e-07	True	-3.589	1.0000	-8.402	1.0000	False	DVL1;SCRIB;ROR2;FZD2;PSMB10;PDE6A;PDE6B;PSMB2;PSMD6;TNRC6C	1.0000;0.9984;0.9979;0.9977;0.9976;0.9972;0.9972;0.9972;0.9972;0.9972	DVL1;SCRIB;ROR2;FZD2;PSMB10;PDE6A;PDE6B;PSMB2;PSMD6;TNRC6C	DVL1;SCRIB;ROR2;FZD2;PSMB10;PDE6A;PDE6B;PSMB2;PSMD6;TNRC6C	local:n=142;max=3.64;p75=-0.27;p50=-0.28;p25=-0.28	global:n=142;max=4.57;p75=-0.22;p50=-0.22;p25=-0.22
780	REACTOME_KERATAN_SULFATE_DEGRADATION	MSIGDB:M691	MSIGDB	13	5.665231e-07	True	1.653	0.3401	0.722	1.0000	False	GLB1;HEXA;GALNS	1.0000;0.9997;0.9993		GLB1;HEXA;GALNS	local:n=13;max=1.83;p75=-0.55;p50=-0.55;p25=-0.55	global:n=13;max=4.56;p75=-0.21;p50=-0.22;p25=-0.22
781	REACTOME_INTERLEUKIN_1_SIGNALING	MSIGDB:M27895	MSIGDB	97	5.651467e-07	True	-2.273	1.0000	-8.244	1.0000	False	MYD88;IRAK1;IRAK4;IRAK3;PSMB10;NOD2;PSMB2;PSMD6	1.0000;0.9991;0.9986;0.9977;0.9969;0.9968;0.9965;0.9965	MYD88;IRAK1;IRAK4;IRAK3;PSMB10;NOD2;PSMB2;PSMD6	MYD88;IRAK1;IRAK4;IRAK3;PSMB10;NOD2;PSMB2;PSMD6	local:n=97;max=3.34;p75=-0.30;p50=-0.30;p25=-0.30	global:n=97;max=4.57;p75=-0.21;p50=-0.22;p25=-0.22
782	REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING	MSIGDB:M27175	MSIGDB	183	5.649262e-07	True	-4.928	1.0000	-8.906	1.0000	False	MAPK1;HRAS;SOS1;MAP2K7;PIK3R2;BTK;LAT;PSMB10;NRAS;PRKCQ;BCL10;PSMB2;PSMD6	1.0000;0.9976;0.9960;0.9957;0.9956;0.9956;0.9956;0.9953;0.9952;0.9951;0.9950;0.9949;0.9949	MAPK1;HRAS;SOS1;MAP2K7;PIK3R2;BTK;LAT;PSMB10;NRAS;PRKCQ;BCL10;PSMB2;PSMD6	MAPK1;HRAS;SOS1;MAP2K7;PIK3R2;BTK;LAT;PSMB10;NRAS;PRKCQ;BCL10;PSMB2;PSMD6	local:n=183;max=3.63;p75=-0.28;p50=-0.28;p25=-0.28	global:n=183;max=4.58;p75=-0.22;p50=-0.22;p25=-0.22
783	BIOCARTA_ACH_PATHWAY	MSIGDB:M16884	MSIGDB	14	5.647313e-07	True	1.593	0.3109	-2.048	1.0000	False	AKT1;RAPSN;CHRNG	1.0000;0.9959;0.9955		AKT1;RAPSN;CHRNG	local:n=14;max=1.92;p75=-0.52;p50=-0.52;p25=-0.52	global:n=14;max=4.57;p75=-0.20;p50=-0.21;p25=-0.22
784	REACTOME_RHOG_GTPASE_CYCLE	MSIGDB:M41814	MSIGDB	71	5.642493e-07	True	-1.499	1.0000	-0.624	1.0000	False	EMD;CAV1;LBR;ITSN1;PLD1;DIAPH3;NDUFS3;SHMT2;ARHGAP21	1.0000;0.9997;0.9997;0.9989;0.9989;0.9985;0.9984;0.9984;0.9984	EMD;CAV1;LBR;ITSN1;PLD1;DIAPH3;NDUFS3;SHMT2;ARHGAP21	EMD;CAV1;LBR;ITSN1;PLD1;DIAPH3;NDUFS3;SHMT2;ARHGAP21	local:n=71;max=2.63;p75=-0.38;p50=-0.38;p25=-0.38	global:n=71;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
785	BIOCARTA_IL1R_PATHWAY	MSIGDB:M12095	MSIGDB	30	5.622733e-07	True	0.674	0.8002	-3.981	1.0000	False	MYD88;IRAK1;TNF;IRAK3	1.0000;0.9991;0.9982;0.9977	MYD88;IRAK1;TNF;IRAK3	MYD88;IRAK1;TNF;IRAK3	local:n=30;max=2.55;p75=-0.39;p50=-0.39;p25=-0.39	global:n=30;max=4.57;p75=-0.21;p50=-0.21;p25=-0.22
786	REACTOME_FRS_MEDIATED_FGFR1_SIGNALING	MSIGDB:M27513	MSIGDB	23	5.602285e-07	True	0.683	0.8002	-1.677	1.0000	False	FGF10;PTPN11;HRAS;SOS1;NRAS	1.0000;0.9994;0.9983;0.9967;0.9959		FGF10;PTPN11;HRAS;SOS1;NRAS	local:n=23;max=1.90;p75=-0.52;p50=-0.53;p25=-0.53	global:n=23;max=4.57;p75=-0.19;p50=-0.21;p25=-0.21
787	Antiviral Response	C1155328	GO	57	5.589444e-07	True	-0.458	1.0000	-2.440	1.0000	False	TLR7;IFNGR2;RNF216	1.0000;0.9994;0.9992	TLR7;IFNGR2;RNF216	TLR7;IFNGR2;RNF216	local:n=59;max=4.32;p75=-0.23;p50=-0.23;p25=-0.23	global:n=59;max=4.56;p75=-0.22;p50=-0.22;p25=-0.22
788	REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING	MSIGDB:M569	MSIGDB	14	5.588378e-07	True	0.836	0.6643	-0.814	1.0000	False	HRAS;SOS1;ERBB4;NRG2;NRAS	1.0000;0.9984;0.9979;0.9978;0.9976		HRAS;SOS1;ERBB4;NRG2;NRAS	local:n=14;max=1.35;p75=1.34;p50=-0.74;p25=-0.75	global:n=14;max=4.57;p75=4.55;p50=-0.21;p25=-0.22
